作品ID	作品名	姓	名	文字遣い種別	分類番号	テキストファイルURL	順位スコア
055988	忠僕	池谷	信三郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000398/files/55988_ruby_55574.zip	187
055990	日本その日その日	石川	欣一	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001764/files/55990_ruby_60177.zip	310
055993	木曽駒と甲斐駒	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/55993_ruby_53291.zip	269
056000	浅草の喰べもの	久保田	万太郎	新字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/001692/files/56000_txt_52005.zip	185
056001	一葉の日記	久保田	万太郎	新字旧仮名	NDC 910	https://www.aozora.gr.jp/cards/001692/files/56001_ruby_52011.zip	0
056002	角力	久保田	万太郎	新字旧仮名	NDC 788 914	https://www.aozora.gr.jp/cards/001692/files/56002_ruby_56260.zip	296
056003	萩	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56003_ruby_56443.zip	362
056004	文字に対する敏感	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56004_txt_52012.zip	0
056014	木曽道中記	饗庭	篁村	旧字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/000374/files/56014_ruby_68219.zip	393
056025	うもれ木	田辺	竜子	旧字旧仮名	NDC 913 914	https://www.aozora.gr.jp/cards/001765/files/56025_ruby_68445.zip	384
056027	第三者	サキ		新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/001767/files/56027_txt_58027.zip	745
056030	にはかへんろ記	久保田	万太郎	新字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/001692/files/56030_ruby_56290.zip	252
056031	「ザイルの三人」訳者あとがき	妹尾	アキ夫	新字新仮名	NDC 933 934	https://www.aozora.gr.jp/cards/001568/files/56031_txt_60839.zip	247
056033	クリスマス・イーヴ	アーヴィング	ワシントン	旧字旧仮名	NDC 933	https://www.aozora.gr.jp/cards/001257/files/56033_ruby_50649.zip	1351
056034	マカーガー峡谷の秘密	妹尾	アキ夫	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/001066/files/56034_txt_58714.zip	670
056039	大つごもり	樋口	一葉	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000064/files/56039_ruby_55938.zip	463
056040	十三夜	樋口	一葉	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000064/files/56040_ruby_57511.zip	331
056041	たけくらべ	樋口	一葉	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000064/files/56041_ruby_54720.zip	33653
056042	にごりえ	樋口	一葉	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000064/files/56042_ruby_54937.zip	1194
056044	平凡な女	林	芙美子	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/000291/files/56044_ruby_50563.zip	242
056078	駅伝馬車	アーヴィング	ワシントン	旧字旧仮名	NDC 933	https://www.aozora.gr.jp/cards/001257/files/56078_ruby_51155.zip	13327
056081	一本刀土俵入　二幕五場	長谷川	伸	新字新仮名	NDC 912	https://www.aozora.gr.jp/cards/001726/files/56081_ruby_64032.zip	393
056083	沓掛時次郎　三幕十場	長谷川	伸	新字新仮名	NDC 912	https://www.aozora.gr.jp/cards/001726/files/56083_ruby_68209.zip	403
056085	中山七里　二幕五場	長谷川	伸	新字新仮名	NDC 912	https://www.aozora.gr.jp/cards/001726/files/56085_ruby_70403.zip	288
056089	瞼の母	長谷川	伸	新字新仮名	NDC 912	https://www.aozora.gr.jp/cards/001726/files/56089_ruby_54150.zip	336
056099	新奇談クラブ	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56099_ruby_67678.zip	935
056110	奇談クラブ〔戦後版〕	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56110_ruby_55937.zip	2513
056117	奇談クラブ〔戦後版〕	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56117_ruby_55971.zip	809
056122	奇談クラブ〔戦後版〕	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56122_ruby_56263.zip	905
056125	奇談クラブ〔戦後版〕	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56125_ruby_56277.zip	828
056141	名なし指物語	新美	南吉	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/000121/files/56141_ruby_60864.zip	428
056143	それから	夏目	漱石	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000148/files/56143_ruby_50824.zip	47786
056149	誰？	田中	早苗	新字新仮名	NDC 953	https://www.aozora.gr.jp/cards/000326/files/56149_ruby_67985.zip	804
056160	影を踏まれた女	岡本	綺堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000082/files/56160_ruby_62769.zip	794
056161	河鹿	岡本	綺堂	新字新仮名		https://www.aozora.gr.jp/cards/000082/files/56161_ruby_76372.zip	675
056169	人妻	永井	荷風	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/001341/files/56169_ruby_72424.zip	712
056170	蕗の下の神様	宇野	浩二	新字新仮名		https://www.aozora.gr.jp/cards/001533/files/56170_ruby_77518.zip	0
056171	希臘十字	高祖	保	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001774/files/56171_ruby_53103.zip	32
056172	独楽	高祖	保	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001774/files/56172_ruby_53532.zip	11
056173	雪	高祖	保	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001774/files/56173_ruby_53533.zip	76
056176	秋場所から	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56176_txt_77452.zip	0
056178	寡作流行作家	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56178_txt_77430.zip	0
056180	芸術は短く貧乏は長し	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56180_txt_77746.zip	0
056184	丹波篠山	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56184_txt_76042.zip	707
056190	百まで踊る下中翁	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56190_txt_77970.zip	0
056192	無情な今年の二月	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56192_txt_77520.zip	0
056195	雪解けにすべった丁玲女史	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56195_txt_77611.zip	0
056196	吉川さんの声と眼	平野	零児	新字新仮名		https://www.aozora.gr.jp/cards/001714/files/56196_txt_76198.zip	420
056217	銭形平次捕物控	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56217_ruby_63028.zip	824
056224	花と龍	火野	葦平	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001488/files/56224_ruby_63512.zip	1097
056238	私の歩んだ道	蜷川	新	新字新仮名	NDC 289	https://www.aozora.gr.jp/cards/001776/files/56238_ruby_54724.zip	36
056239	天皇	蜷川	新	新字新仮名	NDC 313	https://www.aozora.gr.jp/cards/001776/files/56239_ruby_56945.zip	346
056242	章魚木の下で	中島	敦	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/000119/files/56242_ruby_53019.zip	146
056243	妖氛録	中島	敦	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000119/files/56243_ruby_53023.zip	343
056245	空気ポンプ	新美	南吉	新字新仮名		https://www.aozora.gr.jp/cards/000121/files/56245_ruby_75884.zip	493
056247	狐憑	中島	敦	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000119/files/56247_ruby_72246.zip	721
056248	木乃伊	中島	敦	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000119/files/56248_ruby_73153.zip	656
056252	けすとえくえろ	妹尾	アキ夫	新字新仮名		https://www.aozora.gr.jp/cards/001568/files/56252_ruby_77796.zip	0
056254	小さい太郎の悲しみ	新美	南吉	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/000121/files/56254_ruby_64042.zip	477
056258	雨の玉川心中	山崎	富栄	新字新仮名	NDC 289 915	https://www.aozora.gr.jp/cards/001777/files/56258_ruby_61556.zip	677
056261	越中劒岳	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56261_ruby_53760.zip	303
056263	尾瀬の昔と今	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56263_ruby_57850.zip	277
056265	黒部峡谷	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56265_ruby_53779.zip	322
056267	上州の古図と山名	木暮	理太郎	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001373/files/56267_ruby_53785.zip	211
056270	望岳都東京	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56270_ruby_53771.zip	203
056328	赤い杭	岡本	綺堂	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000082/files/56328_ruby_72079.zip	628
056329	雨夜の怪談	岡本	綺堂	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000082/files/56329_ruby_69517.zip	802
056330	ジェンナー伝	小酒井	不木	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/000262/files/56330_ruby_61311.zip	377
056331	動物物語　狼の王ロボ	シートン	アーネスト・トンプソン	新字新仮名	NDC K933	https://www.aozora.gr.jp/cards/001925/files/56331_ruby_62075.zip	948
056339	銭形平次捕物控	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56339_ruby_71650.zip	826
056353	銭形平次捕物控	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56353_ruby_71428.zip	807
056369	銭形平次捕物控	野村	胡堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001670/files/56369_ruby_72093.zip	815
056412	日の出	国木田	独歩	旧字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/000038/files/56412_ruby_55284.zip	174
056415	飛鳥山遠足	大町	桂月	旧字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/000237/files/56415_txt_68207.zip	359
056420	狭山紀行	大町	桂月	旧字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/000237/files/56420_txt_69034.zip	409
056462	怪談一夜草紙	岡本	綺堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000082/files/56462_ruby_69280.zip	753
056463	深川の老漁夫	岡本	綺堂	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000082/files/56463_ruby_69518.zip	689
056465	井上正夫におくる手紙	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56465_ruby_56444.zip	146
056466	可哀想な彼女	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56466_ruby_52019.zip	53
056467	還暦反逆	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56467_txt_52725.zip	2
056468	七代目坂東三津五郎	久保田	万太郎	新字旧仮名	NDC 774	https://www.aozora.gr.jp/cards/001692/files/56468_ruby_56264.zip	229
056469	夜店ばなし	久保田	万太郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001692/files/56469_txt_52726.zip	164
056501	かたわ者	有島	武郎	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/000025/files/56501_ruby_70383.zip	455
056502	小さき良心	梶井	基次郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000074/files/56502_ruby_55279.zip	139
056503	フランセスの顔	有島	武郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000025/files/56503_ruby_67372.zip	343
056504	詩二つ	梶井	基次郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/000074/files/56504_ruby_55271.zip	222
056505	不幸	梶井	基次郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000074/files/56505_ruby_55280.zip	202
056508	『グリム童話集』序	金田	鬼一	新字新仮名	NDC K943 K944	https://www.aozora.gr.jp/cards/001781/files/56508_ruby_66257.zip	798
056509	饑餓の饗宴	富永	太郎	新字旧仮名	NDC 951	https://www.aozora.gr.jp/cards/001296/files/56509_ruby_54179.zip	127
056513	乗合自動車	川田	功	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001306/files/56513_ruby_64883.zip	413
056514	青バスの女	辰野	九紫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001782/files/56514_ruby_65168.zip	587
056515	しめしあわせ	佐々木	直次郎	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/000094/files/56515_ruby_69926.zip	716
056517	ペスト王	佐々木	直次郎	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/000094/files/56517_ruby_74169.zip	727
056519	国際射的大競技	小酒井	不木	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/000262/files/56519_ruby_61172.zip	378
056521	解説　趣味を通じての先生	額田	六福	新字新仮名	NDC 910	https://www.aozora.gr.jp/cards/001490/files/56521_ruby_69256.zip	199
056528	札幌の印象	岩野	泡鳴	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/000137/files/56528_ruby_67965.zip	395
056529	鎌倉大仏論	大町	桂月	新字旧仮名	NDC 718 914	https://www.aozora.gr.jp/cards/000237/files/56529_ruby_75623.zip	457
056531	坊つちやん「遺蹟めぐり」	岡本	一平	新字旧仮名		https://www.aozora.gr.jp/cards/000239/files/56531_ruby_77748.zip	0
056532	新万葉物語	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56532_ruby_67953.zip	464
056533	水籠	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56533_ruby_69042.zip	334
056535	群集の人	佐々木	直次郎	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/000094/files/56535_ruby_69925.zip	974
056536	鐘塔の悪魔	佐々木	直次郎	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/000094/files/56536_ruby_69264.zip	738
056537	沈黙	佐々木	直次郎	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/000094/files/56537_ruby_70425.zip	980
056539	告げ人	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56539_ruby_59519.zip	345
056540	廃める	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56540_ruby_71634.zip	398
056541	急行十三時間	甲賀	三郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000260/files/56541_ruby_65926.zip	448
056544	木曾御岳の話	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56544_ruby_55567.zip	364
056545	金峰山	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56545_ruby_55568.zip	277
056547	紙魚こぼれ	木暮	理太郎	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001373/files/56547_ruby_69811.zip	214
056549	秩父のおもいで	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56549_ruby_55573.zip	266
056552	南北アルプス通説	木暮	理太郎	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001373/files/56552_ruby_56467.zip	181
056554	初旅の大菩薩連嶺	木暮	理太郎	新字新仮名	NDC 291 786	https://www.aozora.gr.jp/cards/001373/files/56554_ruby_55577.zip	329
056555	山と村	木暮	理太郎	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001373/files/56555_ruby_55578.zip	310
056561	箸	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56561_ruby_59599.zip	312
056564	秘められたる挿話	松本	泰	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000308/files/56564_ruby_64313.zip	374
056566	仙台の夏	石川	善助	新字旧仮名	NDC 915	https://www.aozora.gr.jp/cards/001787/files/56566_ruby_75641.zip	574
056567	日本推理小説の曲り角	十返	肇	新字新仮名	NDC 910	https://www.aozora.gr.jp/cards/001788/files/56567_txt_60868.zip	499
056569	老獣医	伊藤	左千夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/000058/files/56569_ruby_59600.zip	322
056573	流儀の定め	観世	左近　二十四世	旧字旧仮名	NDC 773	https://www.aozora.gr.jp/cards/000938/files/56573_txt_70414.zip	34
056574	三両清兵衛と名馬朝月	安藤	盛	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/001791/files/56574_ruby_73434.zip	607
056600	物貰ひの話	三田村	鳶魚	旧字旧仮名	NDC 210	https://www.aozora.gr.jp/cards/001133/files/56600_ruby_55283.zip	223
056601	カン	長谷川	伸	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001726/files/56601_ruby_51964.zip	160
056602	母	長谷川	伸	新字新仮名	NDC 911 914	https://www.aozora.gr.jp/cards/001726/files/56602_txt_51992.zip	182
056605	女順禮	三田村	鳶魚	旧字旧仮名	NDC 210	https://www.aozora.gr.jp/cards/001133/files/56605_ruby_55274.zip	244
056606	女順禮	南方	熊楠	旧字旧仮名	NDC 210	https://www.aozora.gr.jp/cards/000093/files/56606_ruby_55275.zip	303
056614	新憲法に関する演説草稿	幣原	喜重郎	新字新仮名	NDC 323	https://www.aozora.gr.jp/cards/001794/files/56614_ruby_57436.zip	302
056627	芸術統制是非	辰野	隆	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001796/files/56627_txt_57994.zip	0
056628	私が張作霖を殺した	河本	大作	新字新仮名	NDC 210	https://www.aozora.gr.jp/cards/001797/files/56628_ruby_57513.zip	567
056634	幻化	梅崎	春生	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001798/files/56634_ruby_58202.zip	440
056635	桜島	梅崎	春生	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001798/files/56635_ruby_58170.zip	798
056636	日の果て	梅崎	春生	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001798/files/56636_ruby_58229.zip	371
056637	風宴	梅崎	春生	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001798/files/56637_ruby_58239.zip	395
056638	銀の匙	中	勘助	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/001799/files/56638_ruby_61292.zip	12164
056641	刺青	谷崎	潤一郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001383/files/56641_ruby_59456.zip	29150
056642	陰翳礼讃	谷崎	潤一郎	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001383/files/56642_ruby_59574.zip	28094
056643	少年	谷崎	潤一郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001383/files/56643_ruby_58889.zip	5604
056645	押絵と旅する男	江戸川	乱歩	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001779/files/56645_ruby_58194.zip	37601
056646	心理試験	江戸川	乱歩	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001779/files/56646_ruby_58227.zip	37206
056647	二銭銅貨	江戸川	乱歩	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001779/files/56647_ruby_58166.zip	35040
056648	人間椅子	江戸川	乱歩	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001779/files/56648_ruby_58198.zip	40393
