作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
"059726","古書の呪い","こしょののろい","こしよののろい","","","THE BLAST OF THE BOOK","","NDC 933","新字新仮名","なし",2021-06-14,2021-05-27,"https://www.aozora.gr.jp/cards/001123/card59726.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59726_ruby_73425.zip","2021-05-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59726_73464.html","2021-05-27","ShiftJIS","JIS X 0208","0"
"060855","スザナの物語","スザナのものがたり","すさなのものかたり","――経典外聖書――","――けいてんがいせいしょ――","THE HISTORY OF SUSANNA","","NDC 193","新字新仮名","なし",2022-01-06,2021-12-27,"https://www.aozora.gr.jp/cards/001529/card60855.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔名探偵登場Ⅰ〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1956（昭和31）年2月28日","1993（平成5）年9月15日3版","1993（平成5）年9月15日3版","","","","","","","","","","","","sogo","かな　とよみ","https://www.aozora.gr.jp/cards/001529/files/60855_ruby_74758.zip","2021-12-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001529/files/60855_74792.html","2021-12-27","ShiftJIS","JIS X 0208","0"
"059727","手早い奴","てばやいやつ","てはやいやつ","","","THE QUICK ONE","","NDC 933","新字新仮名","なし",2021-05-29,2021-04-27,"https://www.aozora.gr.jp/cards/001123/card59727.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59727_ruby_73186.zip","2021-04-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59727_73226.html","2021-04-27","ShiftJIS","JIS X 0208","0"
"059728","とけない問題","とけないもんだい","とけないもんたい","","","THE INSOLUBLE PROBLEM","","NDC 933","新字新仮名","なし",2021-06-14,2021-05-27,"https://www.aozora.gr.jp/cards/001123/card59728.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59728_ruby_73426.zip","2021-05-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59728_73465.html","2021-05-27","ShiftJIS","JIS X 0208","0"
"059731","ピンの先き","ピンのさき","ひんのさき","","","THE POINT OF A PIN","","NDC 933","新字新仮名","なし",2022-04-16,2022-03-27,"https://www.aozora.gr.jp/cards/001123/card59731.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59731_ruby_75274.zip","2022-03-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59731_75306.html","2022-03-27","ShiftJIS","JIS X 0208","0"
"060273","ブラウン神父総説","ぶらうんしんぷそうせつ","ふらうんしんふそうせつ","","","","","NDC 934","新字新仮名","なし",2021-04-19,2021-03-27,"https://www.aozora.gr.jp/cards/002084/card60273.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","著者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/002084/files/60273_txt_72989.zip","2021-03-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/002084/files/60273_73036.html","2021-03-27","ShiftJIS","JIS X 0208","0"
"059732","ブラウン神父の醜聞","ブラウンしんぷのしゅうぶん","ふらうんしんふのしゆうふん","","","THE SCANDAL OF FATHER BROWN ","","NDC 933","新字新仮名","なし",2021-05-29,2021-04-27,"https://www.aozora.gr.jp/cards/001123/card59732.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59732_ruby_73185.zip","2021-04-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59732_73225.html","2021-04-27","ShiftJIS","JIS X 0208","0"
"060856","ベルとドラゴン","ベルとドラゴン","へるととらこん","――経典外聖書――","――けいてんがいせいしょ――","BEL AND THE DRAGON","","NDC 193","新字新仮名","なし",2022-03-19,2022-02-25,"https://www.aozora.gr.jp/cards/001529/card60856.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔名探偵登場Ⅰ〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1956（昭和31）年2月28日","1993（平成5）年9月15日3版","1993（平成5）年9月15日3版","","","","","","","","","","","","sogo","かな　とよみ","https://www.aozora.gr.jp/cards/001529/files/60856_ruby_75137.zip","2022-02-25","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001529/files/60856_75175.html","2022-02-25","ShiftJIS","JIS X 0208","0"
"059729","緑色の人","みどりいろのひと","みとりいろのひと","","","THE GREEN MAN","","NDC 933","新字新仮名","なし",2021-10-09,2021-09-27,"https://www.aozora.gr.jp/cards/001123/card59729.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59729_txt_74171.zip","2021-09-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59729_74208.html","2021-09-27","ShiftJIS","JIS X 0208","0"
"059730","村の吸血鬼","むらのヴァムプ","むらのうあむふ","","","THE VAMPIRE OF THE VILLAGE","","NDC 933","新字新仮名","なし",2022-05-02,2022-04-27,"https://www.aozora.gr.jp/cards/001123/card59730.html","002084","村崎","敏郎","むらさき","としろう","むらさき","としろう","Murasaki","Toshiro","翻訳者","1904-07-23","1962-04-19","なし","〔ブラウン神父の醜聞〕","HAYAKAWA POCKET MYSTERY BOOKS、早川書房","1957（昭和32）年3月15日","1957（昭和32）年3月15日","1957（昭和32）年3月15日","","","","","","","","","","","","時雨","sogo","https://www.aozora.gr.jp/cards/001123/files/59730_ruby_75419.zip","2022-04-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001123/files/59730_75451.html","2022-04-27","ShiftJIS","JIS X 0208","0"
"000362","源氏物語","げんじものがたり","けんしものかたり","","","","","NDC 913","新字新仮名","なし",1998-07-21,2026-03-14,"https://www.aozora.gr.jp/cards/000052/card362.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","日本文学全集2、3","河出書房","","","","","","","","","","","","","","","長谷悟","","","","","","","http://attic.neophilia.co.jp/aozora/genjimonogatari/htmlfiles/index.html","1998-07-21","ShiftJIS","JIS X 0208","0"
"005016","源氏物語","げんじものがたり","けんしものかたり","01 桐壺","01 きりつぼ","","","NDC 913","新字新仮名","なし",2003-04-21,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5016.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","kompass","https://www.aozora.gr.jp/cards/000052/files/5016_ruby_9746.zip","2003-04-15","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000052/files/5016_9758.html","2003-04-19","ShiftJIS","JIS X 0208","0"
"005017","源氏物語","げんじものがたり","けんしものかたり","02 帚木","02 ははきぎ","","","NDC 913","新字新仮名","なし",2003-04-21,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5017.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","鈴木厚司、小林繁雄","https://www.aozora.gr.jp/cards/000052/files/5017_ruby_9752.zip","2003-04-17","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000052/files/5017_9759.html","2003-04-19","ShiftJIS","JIS X 0208","0"
"005018","源氏物語","げんじものがたり","けんしものかたり","03 空蝉","03 うつせみ","","","NDC 913","新字新仮名","なし",2003-04-22,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5018.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","砂場清隆","https://www.aozora.gr.jp/cards/000052/files/5018_ruby_9754.zip","2003-04-18","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000052/files/5018_9760.html","2003-04-19","ShiftJIS","JIS X 0208","0"
"005019","源氏物語","げんじものがたり","けんしものかたり","04 夕顔","04 ゆうがお","","","NDC 913","新字新仮名","なし",2003-04-22,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5019.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","鈴木厚司、小林繁雄","https://www.aozora.gr.jp/cards/000052/files/5019_ruby_9761.zip","2003-04-20","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000052/files/5019_9762.html","2003-04-20","ShiftJIS","JIS X 0208","0"
"005020","源氏物語","げんじものがたり","けんしものかたり","05 若紫","05 わかむらさき","","","NDC 913","新字新仮名","なし",2003-07-16,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5020.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","Juki、多羅尾伴内","https://www.aozora.gr.jp/cards/000052/files/5020_ruby_11253.zip","2003-06-29","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000052/files/5020_11254.html","2003-06-29","ShiftJIS","JIS X 0208","0"
"005021","源氏物語","げんじものがたり","けんしものかたり","06 末摘花","06 すえつむはな","","","NDC 913","新字新仮名","なし",2003-07-19,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5021.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","門田裕志","https://www.aozora.gr.jp/cards/000052/files/5021_ruby_11106.zip","2003-07-12","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000052/files/5021_11107.html","2003-07-12","ShiftJIS","JIS X 0208","1"
"005022","源氏物語","げんじものがたり","けんしものかたり","07 紅葉賀","07 もみじのが","","","NDC 913","新字新仮名","なし",2003-07-22,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5022.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","kompass","https://www.aozora.gr.jp/cards/000052/files/5022_ruby_10211.zip","2003-07-12","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000052/files/5022_11633.html","2003-07-12","ShiftJIS","JIS X 0208","0"
"005023","源氏物語","げんじものがたり","けんしものかたり","08 花宴","08 はなのえん","","","NDC 913","新字新仮名","なし",2003-07-22,2014-09-17,"https://www.aozora.gr.jp/cards/000052/card5023.html","000052","紫式部","","むらさき しきぶ","","むらさきしきふ","","Murasaki Shikibu","","著者","","","なし","全訳源氏物語　上巻","角川文庫、角川書店","1971（昭和46）年8月10日改版","1994（平成6）年12月20日56版","2002（平成14）年4月5日71版","","","","","","","","","","","","上田英代","小林繁雄","https://www.aozora.gr.jp/cards/000052/files/5023_ruby_10174.zip","2003-04-28","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000052/files/5023_10175.html","2003-04-28","ShiftJIS","JIS X 0208","1"
